record_id,customer_id,old_plan,new_plan,change_date,change_reason,payment_status,amount_charged,payment_method
REC_01108,CUST_0610,,STANDARD,2020-09-25,NEW,PAID,13.99,PAYPAL
REC_01109,CUST_0610,STANDARD,PREMIUM,2021-04-29,UPGRADE,PAID,17.99,CARD
REC_01110,CUST_0611,,STANDARD,2024-11-19,NEW,PAID,13.99,CARD
REC_01111,CUST_0612,,BASIC,2019-07-12,NEW,PAID,7.99,BANK_TRANSFER
REC_01112,CUST_0613,,BASIC,2019-06-17,NEW,PAID,7.99,PAYPAL
REC_01113,CUST_0613,BASIC,BASIC,2019-12-15,REACTIVATE,PAID,7.99,CARD
REC_01114,CUST_0613,BASIC,STANDARD,2020-10-12,UPGRADE,PAID,13.99,PAYPAL
REC_01115,CUST_0614,,PREMIUM,2019-06-16,NEW,PAID,17.99,PAYPAL
REC_01116,CUST_0615,,BASIC,2023-11-13,NEW,PAID,17.99,PAYPAL
REC_01117,CUST_0615,BASIC,FREE,2024-07-18,DOWNGRADE,PAID,0.0,
REC_01118,CUST_0616,,PREMIUM,2019-12-13,NEW,PAID,17.99,BANK_TRANSFER
REC_01119,CUST_0617,,FREE,2021-12-29,NEW,PAID,0.0,
REC_01120,CUST_0617,FREE,FREE,2023-01-20,CANCEL,PAID,0.0,
REC_01121,CUST_0618,,PREMIUM,2023-10-31,NEW,PAID,17.99,BANK_TRANSFER
REC_01122,CUST_0618,PREMIUM,STANDARD,2024-10-12,DOWNGRADE,PAID,17.99,PAYPAL
REC_01123,CUST_0619,,PREMIUM,2020-07-13,NEW,PAID,17.99,PAYPAL
REC_01124,CUST_0620,,BASIC,2024-12-14,NEW,PAID,7.99,BANK_TRANSFER
REC_01125,CUST_0621,,FREE,2019-04-14,NEW,PAID,0.0,
REC_01126,CUST_0622,,STANDARD,2019-09-27,NEW,PAID,13.99,BANK_TRANSFER
REC_01127,CUST_0622,STANDARD,PREMIUM,2020-03-28,UPGRADE,PAID,17.99,CARD
REC_01128,CUST_0623,,FREE,2024-06-08,NEW,PAID,0.0,
REC_01129,CUST_0624,,FREE,2019-07-20,NEW,PAID,0.0,
REC_01130,CUST_0624,FREE,BASIC,2020-01-31,UPGRADE,PAID,7.99,CARD
REC_01131,CUST_0624,BASIC,STANDARD,2020-07-31,UPGRADE,PAID,13.99,CARD
REC_01132,CUST_0624,STANDARD,PREMIUM,2021-08-05,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01133,CUST_0625,,BASIC,2021-11-23,NEW,PAID,7.99,CARD
REC_01134,CUST_0625,BASIC,STANDARD,2022-03-24,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01135,CUST_0625,STANDARD,STANDARD,2022-12-20,REACTIVATE,PAID,13.99,CARD
REC_01136,CUST_0625,STANDARD,PREMIUM,2023-09-12,UPGRADE,PAID,17.99,PAYPAL
REC_01137,CUST_0626,,BASIC,2019-08-23,NEW,PAID,7.99,PAYPAL
REC_01138,CUST_0626,BASIC,BASIC,2020-05-21,REACTIVATE,PAID,7.99,CARD
REC_01139,CUST_0626,BASIC,STANDARD,2020-10-18,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01140,CUST_0626,STANDARD,PREMIUM,2021-11-20,UPGRADE,PAID,17.99,PAYPAL
REC_01141,CUST_0627,,STANDARD,2022-08-19,NEW,PAID,13.99,PAYPAL
REC_01142,CUST_0628,,FREE,2022-11-02,NEW,PAID,0.0,
REC_01143,CUST_0628,FREE,BASIC,2023-08-04,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01144,CUST_0628,BASIC,STANDARD,2024-04-12,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01145,CUST_0629,,BASIC,2023-07-11,NEW,PAID,7.99,BANK_TRANSFER
REC_01146,CUST_0630,,BASIC,2021-05-01,NEW,PAID,7.99,BANK_TRANSFER
REC_01147,CUST_0630,BASIC,STANDARD,2022-04-25,UPGRADE,PAID,13.99,CARD
REC_01148,CUST_0631,,STANDARD,2019-01-05,NEW,PAID,13.99,CARD
REC_01149,CUST_0632,,FREE,2023-05-01,NEW,PAID,0.0,
REC_01150,CUST_0633,,PREMIUM,2022-10-05,NEW,PAID,17.99,BANK_TRANSFER
REC_01151,CUST_0633,PREMIUM,FREE,2023-08-01,CANCEL,PAID,0.0,
REC_01152,CUST_0634,,BASIC,2022-01-09,NEW,PAID,7.99,BANK_TRANSFER
REC_01153,CUST_0635,,BASIC,2024-10-25,NEW,PAID,7.99,CARD
REC_01154,CUST_0636,,BASIC,2023-05-31,NEW,PAID,7.99,PAYPAL
REC_01155,CUST_0636,BASIC,FREE,2023-10-25,,PAID,0.0,
REC_01156,CUST_0636,FREE,FREE,2024-11-08,REACTIVATE,PAID,0.0,
REC_01157,CUST_0637,,FREE,2023-07-27,NEW,PAID,0.0,
REC_01158,CUST_0638,,PREMIUM,2019-09-21,,PAID,17.99,BANK_TRANSFER
REC_01159,CUST_0639,,FREE,2020-07-12,NEW,PAID,0.0,
REC_01160,CUST_0639,FREE,FREE,2021-08-13,REACTIVATE,PAID,0.0,
REC_01161,CUST_0639,FREE,BASIC,2022-05-12,UPGRADE,PAID,7.99,CARD
REC_01162,CUST_0639,BASIC,STANDARD,2023-03-30,UPGRADE,PAID,13.99,CARD
REC_01163,CUST_0640,,FREE,2020-12-09,NEW,PAID,0.0,
REC_01164,CUST_0640,FREE,FREE,2021-03-29,REACTIVATE,PAID,0.0,
REC_01165,CUST_0641,,FREE,2024-03-09,NEW,PAID,0.0,
REC_01166,CUST_0641,FREE,BASIC,2024-06-23,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01167,CUST_0642,,BASIC,2023-06-03,NEW,PAID,7.99,CARD
REC_01168,CUST_0642,BASIC,STANDARD,2024-03-09,UPGRADE,PAID,13.99,CARD
REC_01169,CUST_0643,,PREMIUM,2024-06-08,NEW,FAILED,17.99,CARD
REC_01170,CUST_0643,,PREMIUM,2024-06-15,NEW,PAID,17.99,CARD
REC_01171,CUST_0644,,FREE,2020-04-07,NEW,PAID,0.0,
REC_01172,CUST_0645,,STANDARD,2024-09-09,NEW,PAID,13.99,CARD
REC_01173,CUST_0645,STANDARD,PREMIUM,2024-12-28,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01174,CUST_0646,,STANDARD,2020-10-07,NEW,PAID,13.99,BANK_TRANSFER
REC_01175,CUST_0646,STANDARD,PREMIUM,2021-02-01,UPGRADE,PAID,17.99,PAYPAL
REC_01176,CUST_0647,,STANDARD,2022-10-23,NEW,PAID,13.99,CARD
REC_01177,CUST_0648,,STANDARD,2024-08-07,NEW,PAID,13.99,CARD
REC_01178,CUST_0649,,BASIC,2022-06-27,NEW,PAID,7.99,BANK_TRANSFER
REC_01179,CUST_0650,,STANDARD,2020-09-20,NEW,FAILED,13.99,CARD
REC_01180,CUST_0650,,STANDARD,2020-09-27,NEW,PAID,13.99,CARD
REC_01181,CUST_0651,,FREE,2021-01-05,NEW,PAID,0.0,
REC_01182,CUST_0652,,STANDARD,2021-04-14,NEW,PAID,13.99,CARD
REC_01183,CUST_0653,,BASIC,2021-02-04,NEW,PAID,7.99,BANK_TRANSFER
REC_01184,CUST_0653,BASIC,STANDARD,2022-01-07,UPGRADE,PAID,13.99,CARD
REC_01185,CUST_0654,,BASIC,2023-08-06,,PAID,7.99,PAYPAL
REC_01186,CUST_0654,BASIC,STANDARD,2024-08-24,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01187,CUST_0655,,FREE,2024-09-08,NEW,PAID,17.99,
REC_01188,CUST_0656,,STANDARD,2022-03-10,NEW,PAID,13.99,BANK_TRANSFER
REC_01189,CUST_0656,STANDARD,BASIC,2023-02-12,DOWNGRADE,FAILED,7.99,BANK_TRANSFER
REC_01190,CUST_0656,STANDARD,BASIC,2023-02-19,DOWNGRADE,PAID,7.99,BANK_TRANSFER
REC_01191,CUST_0656,BASIC,STANDARD,2023-12-06,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01192,CUST_0657,,FREE,2020-12-01,NEW,PAID,0.0,
REC_01193,CUST_0657,FREE,BASIC,2021-10-13,UPGRADE,PAID,7.99,CARD
REC_01194,CUST_0657,BASIC,STANDARD,2022-07-15,UPGRADE,PAID,13.99,CARD
REC_01195,CUST_0658,,STANDARD,2024-04-24,NEW,PAID,13.99,PAYPAL
REC_01196,CUST_0659,,STANDARD,2021-02-23,NEW,PAID,13.99,CARD
REC_01197,CUST_0659,STANDARD,STANDARD,2021-09-20,REACTIVATE,PAID,13.99,PAYPAL
REC_01198,CUST_0659,STANDARD,PREMIUM,2022-10-14,UPGRADE,PAID,7.99,PAYPAL
REC_01199,CUST_0660,,BASIC,2022-11-05,NEW,PAID,7.99,BANK_TRANSFER
REC_01200,CUST_0660,BASIC,FREE,2023-08-27,DOWNGRADE,PAID,0.0,
REC_01201,CUST_0661,,BASIC,2023-05-12,NEW,PAID,7.99,CARD
REC_01202,CUST_0661,BASIC,STANDARD,2023-11-13,UPGRADE,PAID,13.99,PAYPAL
REC_01203,CUST_0662,,FREE,2019-08-19,NEW,PAID,0.0,
REC_01204,CUST_0662,FREE,FREE,2020-04-25,REACTIVATE,PAID,0.0,
REC_01205,CUST_0663,,FREE,2022-07-04,,PAID,0.0,
REC_01206,CUST_0663,FREE,BASIC,2022-10-08,UPGRADE,PAID,7.99,CARD
REC_01207,CUST_0664,,FREE,2024-03-04,NEW,PAID,13.99,
REC_01208,CUST_0664,FREE,BASIC,2024-11-15,UPGRADE,PAID,7.99,PAYPAL
REC_01209,CUST_0665,,FREE,2020-12-14,NEW,PAID,0.0,
REC_01210,CUST_0666,,FREE,2024-05-16,NEW,PAID,0.0,
REC_01211,CUST_0666,FREE,BASIC,2024-11-06,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01212,CUST_0667,,FREE,2019-12-15,NEW,PAID,0.0,
REC_01213,CUST_0668,,STANDARD,2019-10-31,NEW,PAID,13.99,BANK_TRANSFER
REC_01214,CUST_0669,,BASIC,2023-11-15,NEW,PAID,7.99,BANK_TRANSFER
REC_01215,CUST_0669,BASIC,BASIC,2024-02-29,REACTIVATE,PAID,7.99,PAYPAL
REC_01216,CUST_0670,,FREE,2022-07-06,,PAID,0.0,
REC_01217,CUST_0671,,FREE,2024-08-19,NEW,PAID,0.0,
REC_01218,CUST_0672,,STANDARD,2023-10-29,NEW,PAID,13.99,CARD
REC_01219,CUST_0672,STANDARD,PREMIUM,2024-05-13,UPGRADE,PAID,17.99,PAYPAL
REC_01220,CUST_0673,,PREMIUM,2023-09-24,NEW,PAID,17.99,CARD
REC_01221,CUST_0674,,BASIC,2021-05-04,NEW,PAID,7.99,BANK_TRANSFER
REC_01222,CUST_0674,BASIC,STANDARD,2022-01-29,UPGRADE,PAID,13.99,CARD
REC_01223,CUST_0674,STANDARD,BASIC,2023-01-26,,PAID,7.99,BANK_TRANSFER
REC_01224,CUST_0674,BASIC,STANDARD,2023-11-19,UPGRADE,PAID,13.99,CARD
REC_01225,CUST_0675,,PREMIUM,2024-09-16,NEW,PAID,17.99,BANK_TRANSFER
REC_01226,CUST_0676,,FREE,2024-08-25,,PAID,17.99,
REC_01227,CUST_0677,,STANDARD,2019-06-11,NEW,PAID,13.99,BANK_TRANSFER
REC_01228,CUST_0678,,PREMIUM,2020-08-13,NEW,PAID,17.99,CARD
REC_01229,CUST_0679,,STANDARD,2019-05-26,NEW,PAID,13.99,PAYPAL
REC_01230,CUST_0680,,STANDARD,2019-05-03,NEW,PAID,13.99,BANK_TRANSFER
REC_01231,CUST_0680,STANDARD,PREMIUM,2019-08-23,UPGRADE,PAID,17.99,PAYPAL
REC_01232,CUST_0681,,BASIC,2020-04-03,NEW,PAID,7.99,CARD
REC_01233,CUST_0682,,STANDARD,2019-03-11,NEW,FAILED,13.99,CARD
REC_01234,CUST_0682,,STANDARD,2019-03-18,NEW,PAID,13.99,CARD
REC_01235,CUST_0682,STANDARD,PREMIUM,2020-04-18,UPGRADE,PAID,17.99,CARD
REC_01236,CUST_0683,,FREE,2020-03-11,NEW,PAID,0.0,
REC_01237,CUST_0683,FREE,FREE,2021-02-10,REACTIVATE,PAID,0.0,
REC_01238,CUST_0683,FREE,FREE,2021-08-14,REACTIVATE,PAID,0.0,
REC_01239,CUST_0684,,PREMIUM,2019-12-29,NEW,PAID,17.99,BANK_TRANSFER
REC_01240,CUST_0685,,FREE,2020-10-08,NEW,PAID,0.0,
REC_01241,CUST_0686,,STANDARD,2019-01-14,NEW,PAID,13.99,PAYPAL
REC_01242,CUST_0686,STANDARD,BASIC,2019-08-15,DOWNGRADE,PAID,7.99,CARD
REC_01243,CUST_0687,,STANDARD,2024-05-20,NEW,PAID,13.99,BANK_TRANSFER
REC_01244,CUST_0687,STANDARD,STANDARD,2024-12-29,REACTIVATE,PAID,13.99,CARD
REC_01245,CUST_0688,,BASIC,2019-03-16,NEW,PAID,7.99,PAYPAL
REC_01246,CUST_0688,BASIC,STANDARD,2019-11-01,UPGRADE,FAILED,13.99,CARD
REC_01247,CUST_0688,BASIC,STANDARD,2019-11-08,UPGRADE,PAID,13.99,CARD
REC_01248,CUST_0688,STANDARD,STANDARD,2020-01-26,REACTIVATE,PAID,13.99,PAYPAL
REC_01249,CUST_0689,,BASIC,2020-01-11,NEW,PAID,7.99,BANK_TRANSFER
REC_01250,CUST_0689,BASIC,BASIC,2021-01-12,REACTIVATE,PAID,7.99,PAYPAL
REC_01251,CUST_0689,BASIC,FREE,2021-04-01,DOWNGRADE,PAID,0.0,
REC_01252,CUST_0690,,STANDARD,2020-07-25,NEW,PAID,13.99,CARD
REC_01253,CUST_0690,STANDARD,PREMIUM,2020-12-15,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01254,CUST_0690,PREMIUM,PREMIUM,2021-05-16,REACTIVATE,PAID,17.99,PAYPAL
REC_01255,CUST_0691,,PREMIUM,2021-04-01,NEW,PAID,17.99,BANK_TRANSFER
REC_01256,CUST_0691,PREMIUM,PREMIUM,2021-08-16,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_01257,CUST_0691,PREMIUM,PREMIUM,2022-06-18,REACTIVATE,PAID,17.99,PAYPAL
REC_01258,CUST_0691,PREMIUM,PREMIUM,2023-07-01,REACTIVATE,PAID,17.99,PAYPAL
REC_01259,CUST_0692,,PREMIUM,2022-05-13,NEW,PAID,17.99,BANK_TRANSFER
REC_01260,CUST_0692,PREMIUM,PREMIUM,2022-07-17,REACTIVATE,PAID,17.99,BANK_TRANSFER
REC_01261,CUST_0692,PREMIUM,PREMIUM,2023-05-17,REACTIVATE,PAID,17.99,PAYPAL
REC_01262,CUST_0693,,FREE,2023-05-25,NEW,PAID,0.0,
REC_01263,CUST_0693,FREE,FREE,2024-04-03,REACTIVATE,PAID,0.0,
REC_01264,CUST_0694,,FREE,2024-09-21,NEW,PAID,0.0,
REC_01265,CUST_0694,FREE,BASIC,2024-11-26,UPGRADE,PAID,7.99,CARD
REC_01266,CUST_0695,,BASIC,2019-12-27,NEW,PAID,7.99,CARD
REC_01267,CUST_0695,BASIC,STANDARD,2020-09-21,UPGRADE,PAID,13.99,CARD
REC_01268,CUST_0695,STANDARD,PREMIUM,2021-06-26,UPGRADE,PAID,17.99,CARD
REC_01269,CUST_0696,,PREMIUM,2019-06-29,NEW,PAID,17.99,PAYPAL
REC_01270,CUST_0697,,STANDARD,2019-07-22,NEW,PAID,13.99,PAYPAL
REC_01271,CUST_0697,STANDARD,PREMIUM,2020-01-04,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01272,CUST_0697,PREMIUM,PREMIUM,2020-12-19,REACTIVATE,PAID,17.99,CARD
REC_01273,CUST_0698,,FREE,2022-03-12,NEW,PAID,0.0,
REC_01274,CUST_0699,,PREMIUM,2020-09-25,NEW,PAID,17.99,BANK_TRANSFER
REC_01275,CUST_0699,PREMIUM,PREMIUM,2021-09-08,REACTIVATE,FAILED,17.99,PAYPAL
REC_01276,CUST_0699,PREMIUM,PREMIUM,2021-09-15,REACTIVATE,PAID,17.99,PAYPAL
REC_01277,CUST_0700,,STANDARD,2020-07-06,NEW,PAID,13.99,BANK_TRANSFER
REC_01278,CUST_0701,,PREMIUM,2020-08-04,NEW,PAID,17.99,CARD
REC_01279,CUST_0701,PREMIUM,PREMIUM,2021-02-28,REACTIVATE,PAID,17.99,PAYPAL
REC_01280,CUST_0701,PREMIUM,PREMIUM,2021-06-03,REACTIVATE,PAID,17.99,PAYPAL
REC_01281,CUST_0702,,PREMIUM,2023-10-08,NEW,PAID,17.99,BANK_TRANSFER
REC_01282,CUST_0703,,BASIC,2020-09-28,NEW,PAID,7.99,CARD
REC_01283,CUST_0704,,FREE,2024-03-06,NEW,PAID,0.0,
REC_01284,CUST_0705,,STANDARD,2019-09-08,NEW,PAID,13.99,PAYPAL
REC_01285,CUST_0705,STANDARD,BASIC,2020-02-06,DOWNGRADE,PAID,7.99,PAYPAL
REC_01286,CUST_0705,BASIC,STANDARD,2021-01-06,UPGRADE,PAID,13.99,PAYPAL
REC_01287,CUST_0706,,BASIC,2020-07-11,NEW,PAID,7.99,PAYPAL
REC_01288,CUST_0706,BASIC,STANDARD,2021-06-30,UPGRADE,PAID,13.99,CARD
REC_01289,CUST_0707,,PREMIUM,2023-05-31,NEW,PAID,17.99,CARD
REC_01290,CUST_0707,PREMIUM,STANDARD,2024-06-30,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_01291,CUST_0707,STANDARD,BASIC,2024-10-03,DOWNGRADE,PAID,7.99,PAYPAL
REC_01292,CUST_0708,,BASIC,2024-03-12,NEW,PAID,7.99,CARD
REC_01293,CUST_0709,,BASIC,2024-06-30,NEW,PAID,7.99,BANK_TRANSFER
REC_01294,CUST_0710,,PREMIUM,2019-02-26,NEW,PAID,17.99,BANK_TRANSFER
REC_01295,CUST_0711,,FREE,2022-02-19,NEW,PAID,0.0,
REC_01296,CUST_0711,FREE,BASIC,2023-02-03,UPGRADE,PAID,7.99,CARD
REC_01297,CUST_0711,BASIC,STANDARD,2023-04-25,UPGRADE,PAID,13.99,CARD
REC_01298,CUST_0711,STANDARD,PREMIUM,2023-10-17,UPGRADE,PAID,17.99,PAYPAL
REC_01299,CUST_0712,,STANDARD,2019-12-23,NEW,PAID,13.99,BANK_TRANSFER
REC_01300,CUST_0712,STANDARD,PREMIUM,2020-03-27,UPGRADE,PAID,17.99,PAYPAL
REC_01301,CUST_0713,,PREMIUM,2023-09-11,NEW,PAID,17.99,PAYPAL
REC_01302,CUST_0713,PREMIUM,STANDARD,2024-06-07,DOWNGRADE,PAID,13.99,CARD
REC_01303,CUST_0714,,FREE,2020-12-10,NEW,PAID,0.0,
REC_01304,CUST_0715,,BASIC,2021-10-05,NEW,PAID,7.99,BANK_TRANSFER
REC_01305,CUST_0716,,FREE,2019-09-26,NEW,PAID,0.0,
REC_01306,CUST_0716,FREE,BASIC,2020-10-19,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01307,CUST_0717,,BASIC,2021-07-25,NEW,PAID,7.99,PAYPAL
REC_01308,CUST_0718,,BASIC,2021-10-26,NEW,PAID,7.99,PAYPAL
REC_01309,CUST_0719,,STANDARD,2022-12-22,NEW,PAID,13.99,BANK_TRANSFER
REC_01310,CUST_0720,,BASIC,2020-11-20,NEW,PAID,7.99,BANK_TRANSFER
REC_01311,CUST_0720,BASIC,STANDARD,2021-05-12,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01312,CUST_0721,,STANDARD,2021-10-03,NEW,PAID,13.99,PAYPAL
REC_01313,CUST_0722,,FREE,2019-10-01,NEW,PAID,0.0,
REC_01314,CUST_0722,FREE,FREE,2020-03-08,REACTIVATE,PAID,0.0,
REC_01315,CUST_0722,FREE,FREE,2021-03-28,REACTIVATE,PAID,0.0,
REC_01316,CUST_0723,,BASIC,2020-03-30,NEW,PAID,7.99,CARD
REC_01317,CUST_0724,,STANDARD,2021-11-26,NEW,PAID,13.99,CARD
REC_01318,CUST_0724,STANDARD,STANDARD,2022-07-08,REACTIVATE,PAID,13.99,PAYPAL
REC_01319,CUST_0724,STANDARD,PREMIUM,2023-02-09,,PAID,17.99,CARD
REC_01320,CUST_0725,,PREMIUM,2019-10-12,NEW,PAID,17.99,CARD
REC_01321,CUST_0725,PREMIUM,PREMIUM,2020-04-21,REACTIVATE,PAID,17.99,PAYPAL
REC_01322,CUST_0726,,BASIC,2019-02-14,NEW,PAID,7.99,BANK_TRANSFER
REC_01323,CUST_0726,BASIC,FREE,2019-05-25,DOWNGRADE,PAID,0.0,
REC_01324,CUST_0726,FREE,BASIC,2020-02-24,UPGRADE,PAID,7.99,PAYPAL
REC_01325,CUST_0726,BASIC,BASIC,2020-10-14,REACTIVATE,PAID,7.99,BANK_TRANSFER
REC_01326,CUST_0727,,FREE,2022-08-08,NEW,PAID,0.0,
REC_01327,CUST_0727,FREE,FREE,2023-01-21,REACTIVATE,PAID,0.0,
REC_01328,CUST_0728,,BASIC,2024-03-29,NEW,PAID,7.99,PAYPAL
REC_01329,CUST_0728,BASIC,STANDARD,2024-07-29,UPGRADE,PAID,13.99,PAYPAL
REC_01330,CUST_0729,,PREMIUM,2023-04-27,NEW,PAID,17.99,PAYPAL
REC_01331,CUST_0729,PREMIUM,STANDARD,2023-08-29,DOWNGRADE,PAID,13.99,BANK_TRANSFER
REC_01332,CUST_0730,,PREMIUM,2022-02-25,NEW,PAID,17.99,CARD
REC_01333,CUST_0731,,PREMIUM,2022-08-14,NEW,PAID,17.99,PAYPAL
REC_01334,CUST_0732,,STANDARD,2024-09-15,NEW,PAID,13.99,PAYPAL
REC_01335,CUST_0733,,FREE,2019-12-23,NEW,PAID,0.0,
REC_01336,CUST_0733,FREE,FREE,2020-12-17,REACTIVATE,PAID,0.0,
REC_01337,CUST_0733,FREE,BASIC,2021-06-08,UPGRADE,PAID,7.99,CARD
REC_01338,CUST_0733,BASIC,STANDARD,2022-04-09,UPGRADE,PAID,13.99,CARD
REC_01339,CUST_0734,,PREMIUM,2020-08-23,NEW,PAID,17.99,PAYPAL
REC_01340,CUST_0735,,STANDARD,2020-04-13,NEW,PAID,17.99,BANK_TRANSFER
REC_01341,CUST_0735,STANDARD,PREMIUM,2021-01-11,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01342,CUST_0735,PREMIUM,PREMIUM,2021-03-21,REACTIVATE,PAID,17.99,PAYPAL
REC_01343,CUST_0736,,PREMIUM,2021-01-23,NEW,PAID,17.99,PAYPAL
REC_01344,CUST_0737,,PREMIUM,2022-02-23,NEW,PAID,17.99,BANK_TRANSFER
REC_01345,CUST_0738,,STANDARD,2020-01-04,NEW,PAID,13.99,BANK_TRANSFER
REC_01346,CUST_0738,STANDARD,BASIC,2020-11-20,DOWNGRADE,PAID,7.99,PAYPAL
REC_01347,CUST_0738,BASIC,FREE,2021-11-13,DOWNGRADE,PAID,0.0,
REC_01348,CUST_0739,,BASIC,2022-02-14,NEW,PAID,7.99,PAYPAL
REC_01349,CUST_0740,,FREE,2023-03-08,NEW,PAID,0.0,
REC_01350,CUST_0740,FREE,FREE,2023-09-17,REACTIVATE,PAID,0.0,
REC_01351,CUST_0740,FREE,FREE,2024-09-08,REACTIVATE,PAID,0.0,
REC_01352,CUST_0741,,FREE,2022-11-13,NEW,PAID,0.0,
REC_01353,CUST_0741,FREE,BASIC,2023-04-23,UPGRADE,PAID,7.99,CARD
REC_01354,CUST_0742,,STANDARD,2021-10-08,NEW,PAID,13.99,CARD
REC_01355,CUST_0742,STANDARD,PREMIUM,2022-10-12,UPGRADE,FAILED,17.99,PAYPAL
REC_01356,CUST_0742,STANDARD,PREMIUM,2022-10-19,,PAID,17.99,PAYPAL
REC_01357,CUST_0743,,STANDARD,2021-06-10,NEW,PAID,13.99,PAYPAL
REC_01358,CUST_0743,STANDARD,STANDARD,2021-08-15,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_01359,CUST_0743,STANDARD,STANDARD,2021-10-22,REACTIVATE,PAID,13.99,BANK_TRANSFER
REC_01360,CUST_0743,STANDARD,PREMIUM,2022-04-26,UPGRADE,PAID,17.99,PAYPAL
REC_01361,CUST_0744,,PREMIUM,2023-10-20,NEW,PAID,17.99,BANK_TRANSFER
REC_01362,CUST_0745,,FREE,2022-06-12,NEW,PAID,0.0,
REC_01363,CUST_0746,,BASIC,2021-02-16,NEW,PAID,7.99,CARD
REC_01364,CUST_0746,BASIC,BASIC,2021-08-28,REACTIVATE,PAID,7.99,PAYPAL
REC_01365,CUST_0747,,STANDARD,2023-01-03,NEW,PAID,13.99,BANK_TRANSFER
REC_01366,CUST_0747,STANDARD,STANDARD,2023-03-04,REACTIVATE,PAID,13.99,PAYPAL
REC_01367,CUST_0748,,BASIC,2023-02-07,NEW,PAID,7.99,CARD
REC_01368,CUST_0749,,FREE,2019-06-13,NEW,PAID,0.0,
REC_01369,CUST_0749,FREE,BASIC,2020-05-08,UPGRADE,PAID,7.99,PAYPAL
REC_01370,CUST_0750,,PREMIUM,2024-04-02,NEW,PAID,17.99,CARD
REC_01371,CUST_0750,PREMIUM,PREMIUM,2024-11-03,REACTIVATE,PAID,17.99,CARD
REC_01372,CUST_0751,,PREMIUM,2023-05-16,NEW,PAID,17.99,BANK_TRANSFER
REC_01373,CUST_0751,PREMIUM,STANDARD,2024-03-21,DOWNGRADE,FAILED,13.99,PAYPAL
REC_01374,CUST_0751,PREMIUM,STANDARD,2024-03-28,DOWNGRADE,PAID,13.99,PAYPAL
REC_01375,CUST_0752,,PREMIUM,2019-08-21,NEW,PAID,17.99,BANK_TRANSFER
REC_01376,CUST_0752,PREMIUM,FREE,2020-04-11,CANCEL,PAID,0.0,
REC_01377,CUST_0752,FREE,FREE,2021-05-12,REACTIVATE,PAID,0.0,
REC_01378,CUST_0753,,STANDARD,2022-05-18,NEW,PAID,13.99,BANK_TRANSFER
REC_01379,CUST_0754,,STANDARD,2020-11-06,NEW,PAID,13.99,BANK_TRANSFER
REC_01380,CUST_0755,,PREMIUM,2022-04-24,NEW,PAID,17.99,CARD
REC_01381,CUST_0755,PREMIUM,FREE,2023-05-05,CANCEL,PAID,0.0,
REC_01382,CUST_0755,FREE,BASIC,2023-08-20,UPGRADE,PAID,7.99,BANK_TRANSFER
REC_01383,CUST_0755,BASIC,STANDARD,2024-01-25,UPGRADE,PAID,13.99,CARD
REC_01384,CUST_0756,,PREMIUM,2020-10-04,NEW,PAID,17.99,CARD
REC_01385,CUST_0757,,BASIC,2023-02-04,NEW,PAID,7.99,PAYPAL
REC_01386,CUST_0757,BASIC,STANDARD,2023-10-29,UPGRADE,PAID,13.99,BANK_TRANSFER
REC_01387,CUST_0757,STANDARD,PREMIUM,2024-08-24,UPGRADE,PAID,17.99,BANK_TRANSFER
REC_01388,CUST_0758,,FREE,2022-08-03,NEW,PAID,0.0,
REC_01389,CUST_0759,,BASIC,2024-04-03,NEW,PAID,7.99,CARD
REC_01390,CUST_0760,,BASIC,2021-11-27,NEW,PAID,7.99,CARD
REC_01391,CUST_0761,,PREMIUM,2019-09-25,NEW,PAID,17.99,PAYPAL
REC_01392,CUST_0761,PREMIUM,STANDARD,2020-01-20,DOWNGRADE,PAID,13.99,PAYPAL
REC_01393,CUST_0762,,STANDARD,2020-06-03,NEW,PAID,13.99,CARD
REC_01394,CUST_0763,,STANDARD,2019-05-19,NEW,PAID,13.99,CARD
REC_01395,CUST_0764,,BASIC,2023-10-20,NEW,PAID,7.99,CARD
REC_01396,CUST_0765,,STANDARD,2024-06-07,NEW,FAILED,13.99,PAYPAL
REC_01397,CUST_0765,,STANDARD,2024-06-14,NEW,PAID,13.99,PAYPAL
REC_01398,CUST_0765,STANDARD,PREMIUM,2024-10-09,UPGRADE,PAID,17.99,CARD
