log_id,customer_id,content_id,event_type,event_timestamp,device_code,session_id,duration_seconds,rating_given,quality_stream,ip_country,app_version
LOG_002222,CUST_1735,CNT_030,RATE,2021-06-14 12:32:14,MOB_IOS,SESS_00671,,2,HD,DZ,3.1.5
LOG_002223,CUST_1928,CNT_969,PLAY,2021-12-20 20:49:00,PC_MAC,SESS_00672,,,SD,TN,3.2.0
LOG_002224,CUST_1928,CNT_969,PAUSE,2021-12-20 20:53:02,PC_MAC,SESS_00672,242,,SD,TN,3.2.0
LOG_002225,CUST_1928,CNT_969,RESUME,2021-12-20 21:01:07,PC_MAC,SESS_00672,,,SD,TN,3.2.0
LOG_002226,CUST_1928,CNT_969,STOP,2021-12-20 21:10:09,PC_MAC,SESS_00672,2805,,SD,TN,3.2.0
LOG_002227,CUST_1928,CNT_969,RATE,2021-12-20 21:11:01,PC_MAC,SESS_00672,,1,SD,TN,3.2.0
LOG_002228,CUST_1044,CNT_018,PLAY,2022-01-29 21:43:00,PC_WIN,SESS_00673,,,SD,CA,3.2.0
LOG_002229,CUST_1044,CNT_018,PAUSE,2022-01-29 21:57:51,PC_WIN,SESS_00673,891,,SD,CA,3.2.0
LOG_002230,CUST_1044,CNT_018,RESUME,2022-01-29 22:03:33,PC_WIN,SESS_00673,,,SD,CA,3.2.0
LOG_002231,CUST_1044,CNT_018,STOP,2022-01-29 22:23:15,PC_WIN,SESS_00673,3695,,SD,CA,3.2.0
LOG_002232,CUST_1044,CNT_018,RATE,2022-01-29 22:23:41,PC_WIN,SESS_00673,,1,SD,CA,3.2.0
LOG_002233,CUST_0345,CNT_046,PLAY,2024-09-20 10:00:00,PC_MAC,SESS_00674,,,HD,US,3.2.1
LOG_002234,CUST_0345,CNT_046,STOP,2024-09-20 10:01:14,PC_MAC,SESS_00674,-180,,HD,US,3.2.1
LOG_002235,CUST_0006,CNT_035,PLAY,2022-04-08 14:22:00,TV_LG,SESS_00675,,,HD,MA,3.1.8
LOG_002236,CUST_0006,CNT_035,PAUSE,2022-04-08 14:32:51,TV_LG,SESS_00675,651,,HD,MA,3.1.8
LOG_002237,CUST_0006,CNT_035,RESUME,2022-04-08 14:40:29,TV_LG,SESS_00675,,,HD,MA,3.1.8
LOG_002238,CUST_0006,CNT_035,STOP,2022-04-08 14:47:33,TV_LG,SESS_00675,3070,,HD,MA,3.1.8
LOG_002239,CUST_0006,CNT_035,RATE,2022-04-08 14:47:54,TV_LG,SESS_00675,,4,HD,MA,3.1.8
LOG_002240,CUST_0286,CNT_037,PLAY,1643908800,MOB_IOS,SESS_00676,,,4K,MA,3.2.0
LOG_002241,CUST_0286,CNT_037,PAUSE,1643909003,MOB_IOS,SESS_00676,203,,4K,MA,3.2.0
LOG_002242,CUST_0286,CNT_037,RESUME,1643909386,MOB_IOS,SESS_00676,,,4K,MA,3.2.0
LOG_002243,CUST_0286,CNT_037,STOP,1643909450,MOB_IOS,SESS_00676,603,,4K,MA,3.2.0
LOG_002244,CUST_1380,CNT_050,PLAY,2022-05-05 16:17:00,PC_WIN,SESS_00677,,,4K,TN,3.2.1
LOG_002245,CUST_1380,CNT_050,PAUSE,2022-05-05 16:35:01,PC_WIN,SESS_00677,1081,,4K,TN,3.2.1
LOG_002246,CUST_1380,CNT_050,RESUME,2022-05-05 16:44:31,PC_WIN,SESS_00677,,,4K,TN,3.2.1
LOG_002247,CUST_1380,CNT_050,STOP,2022-05-05 16:57:17,PC_WIN,SESS_00677,2698,,4K,TN,3.2.1
LOG_002248,CUST_1380,CNT_050,RATE,2022-05-05 16:57:42,PC_WIN,SESS_00677,,4,4K,TN,3.2.1
LOG_002249,CUST_0115,CNT_009,PLAY,2022-08-31 18:36:00,UNKNOWN,SESS_00678,,,4K,MA,3.2.1
LOG_002250,CUST_0115,CNT_009,STOP,2022-08-31 18:41:32,UNKNOWN,SESS_00678,1307,,4K,MA,3.2.1
LOG_002251,CUST_1843,CNT_015,PLAY,1655308440,PC_MAC,SESS_00679,,,HD,DZ,3.2.1
LOG_002252,CUST_1843,CNT_015,PAUSE,1655310062,PC_MAC,SESS_00679,1622,,HD,DZ,3.2.1
LOG_002253,CUST_1843,CNT_015,RESUME,1655310392,PC_MAC,SESS_00679,,,HD,DZ,3.2.1
LOG_002254,CUST_1843,CNT_015,STOP,1655310714,PC_MAC,SESS_00679,3338,,HD,DZ,3.2.1
LOG_002255,CUST_1843,CNT_015,RATE,1655310755,PC_MAC,SESS_00679,,5,HD,DZ,3.2.1
LOG_002256,CUST_0614,CNT_033,PLAY,2022-03-21 17:11:00,MOB_IOS,SESS_00680,,,HD,TN,3.1.8
LOG_002257,CUST_0614,CNT_033,STOP,2022-03-21 17:13:01,MOB_IOS,SESS_00680,953,,HD,TN,3.1.8
LOG_002258,CUST_0614,CNT_033,RATE,2022-03-21 17:13:39,MOB_IOS,SESS_00680,,2,HD,TN,3.1.8
LOG_002259,CUST_0809,CNT_042,PLAY,2021-09-16 12:32:00,TV_AND,SESS_00681,,,SD,TN,3.1.0
LOG_002260,CUST_0809,CNT_042,STOP,2021-09-16 12:48:47,TV_AND,SESS_00681,7189,,SD,TN,3.1.0
LOG_002261,CUST_1733,CNT_002,PLAY,2024-10-19 17:04:00,MOB_IOS,SESS_00682,,,HD,FR,3.1.5
LOG_002262,CUST_1733,CNT_002,STOP,2024-10-19 17:07:05,MOB_IOS,SESS_00682,1314,,HD,FR,3.1.5
LOG_002263,CUST_0911,CNT_019,PLAY,1630099980,PC_WIN,SESS_00683,,,4K,TN,3.2.1
LOG_002264,CUST_0911,CNT_019,STOP,1630100883,PC_WIN,SESS_00683,3782,,4K,TN,3.2.1
LOG_002265,CUST_0911,CNT_019,RATE,1630100918,PC_WIN,SESS_00683,,5,4K,TN,3.2.1
LOG_002266,CUST_9708,CNT_031,PLAY,2022-10-21 18:25:00,MOB_AND,SESS_00684,,,HD,JP,3.2.1
LOG_002267,CUST_9708,CNT_031,STOP,2022-10-21 18:30:39,MOB_AND,SESS_00684,884,,HD,JP,3.2.1
LOG_002268,CUST_1401,CNT_050,PLAY,1725363540,MOB_IOS,SESS_00685,,,SD,NL,3.2.1
LOG_002269,CUST_1401,CNT_050,STOP,1725363613,MOB_IOS,SESS_00685,2311,,SD,NL,3.2.1
LOG_002270,CUST_1401,CNT_050,RATE,1725363624,MOB_IOS,SESS_00685,,4,SD,NL,3.2.1
LOG_002271,CUST_1031,CNT_014,PLAY,2021-05-12 21:37:00,MOB_AND,SESS_00686,,,hd,MA,3.1.5
LOG_002272,CUST_1031,CNT_014,STOP,2021-05-12 21:45:19,MOB_AND,SESS_00686,1313,,hd,MA,3.1.5
LOG_002273,CUST_0757,CNT_031,PLAY,2024-05-23 23:26:00,MOB_IOS,SESS_00687,,,HD,NL,
LOG_002274,CUST_0757,CNT_031,STOP,2024-05-23 23:28:44,MOB_IOS,SESS_00687,552,,HD,NL,
LOG_002275,CUST_0284,CNT_022,PLAY,2024-03-03 20:27:00,TV_SAM,SESS_00688,,,HD,DE,3.1.8
LOG_002276,CUST_0284,CNT_022,STOP,2024-03-03 20:38:50,TV_SAM,SESS_00688,5149,,HD,DE,3.1.8
LOG_002277,CUST_1345,CNT_033,PLAY,2022-11-26 04:34:00,MOB_AND,SESS_00689,,,HD,US,3.2.1
LOG_002278,CUST_1345,CNT_033,PAUSE,2022-11-26 04:45:07,MOB_AND,SESS_00689,667,,HD,US,3.2.1
LOG_002279,CUST_1345,CNT_033,RESUME,2022-11-26 04:46:35,MOB_AND,SESS_00689,,,HD,US,3.2.1
LOG_002280,CUST_1345,CNT_033,STOP,2022-11-26 04:55:12,MOB_AND,SESS_00689,1619,,HD,US,3.2.1
LOG_002281,CUST_0570,CNT_027,PLAY,2022-12-24 16:09:00,MOB_IOS,SESS_00690,,,HD,MA,3.2.1
LOG_002282,CUST_0570,CNT_027,STOP,2022-12-24 16:22:06,MOB_IOS,SESS_00690,2142,,HD,MA,3.2.1
LOG_002283,CUST_0355,CNT_009,PLAY,2024-01-07 19:39:00,PC_WIN,SESS_00691,,,4k,MA,3.2.2
LOG_002284,CUST_0355,CNT_009,PAUSE,2024-01-07 19:44:20,PC_WIN,SESS_00691,320,,4k,MA,3.2.2
LOG_002285,CUST_0355,CNT_009,RESUME,2024-01-07 19:52:29,PC_WIN,SESS_00691,,,4k,MA,3.2.2
LOG_002286,CUST_0355,CNT_009,STOP,2024-01-07 20:09:53,PC_WIN,SESS_00691,3698,,4k,MA,3.2.2
LOG_002287,CUST_1095,CNT_003,PLAY,2024-04-20 18:11:00,MOB_AND,SESS_00692,,,SD,US,3.2.2
LOG_002288,CUST_1095,CNT_003,STOP,2024-04-20 18:18:43,MOB_AND,SESS_00692,1245,,SD,US,3.2.2
LOG_002289,CUST_0949,CNT_022,PLAY,2022-05-13 19:13:00,TAB_AND,SESS_00693,,,4K,TN,3.2.1
LOG_002290,CUST_0949,CNT_022,STOP,2022-05-13 19:25:27,TAB_AND,SESS_00693,-3241,,4K,TN,3.2.1
LOG_002291,CUST_0949,CNT_022,RATE,2022-05-13 19:25:33,TAB_AND,SESS_00693,,4,4K,TN,3.2.1
LOG_002292,CUST_1440,CNT_005,PLAY,2023-04-12 14:39:00,PC_MAC,SESS_00694,,,SD,US,3.2.1
LOG_002293,CUST_1440,CNT_005,STOP,2023-04-12 14:53:56,PC_MAC,SESS_00694,2978,,SD,US,3.2.1
LOG_002294,CUST_1440,CNT_005,RATE,2023-04-12 14:54:49,PC_MAC,SESS_00694,,5,SD,US,3.2.1
LOG_002295,CUST_1817,CNT_041,PLAY,2021-09-09 19:46:00,MOB_IOS,SESS_00695,,,SD,CI,3.1.8
LOG_002296,CUST_1817,CNT_041,PAUSE,2021-09-09 19:51:14,MOB_IOS,SESS_00695,314,,SD,CI,3.1.8
LOG_002297,CUST_1817,CNT_041,RESUME,2021-09-09 19:55:59,MOB_IOS,SESS_00695,,,SD,CI,3.1.8
LOG_002298,CUST_1817,CNT_041,STOP,2021-09-09 19:57:18,MOB_IOS,SESS_00695,708,,SD,CI,3.1.8
LOG_002299,CUST_0912,CNT_033,PLAY,2023-03-23 07:32:00,PC_WIN,SESS_00696,,,SD,FR,3.2.2
LOG_002300,CUST_0912,CNT_033,STOP,2023-03-23 07:34:07,PC_WIN,SESS_00696,1278,,SD,FR,3.2.2
LOG_002301,CUST_0411,CNT_004,PLAY,2023-02-22 17:43:00,MOB_AND,SESS_00697,,,HD,BR,3.2.2
LOG_002302,CUST_0411,CNT_004,PAUSE,2023-02-22 17:49:02,MOB_AND,SESS_00697,362,,HD,BR,3.2.2
LOG_002303,CUST_0411,CNT_004,RESUME,2023-02-22 17:57:51,MOB_AND,SESS_00697,,,HD,BR,3.2.2
LOG_002304,CUST_0411,CNT_004,STOP,2023-02-22 17:59:55,MOB_AND,SESS_00697,1360,,HD,BR,3.2.2
LOG_002305,CUST_0819,CNT_028,PLAY,1629375240,MOB_AND,SESS_00698,,,HD,DZ,3.1.8
LOG_002306,CUST_0819,CNT_028,STOP,1629375622,MOB_AND,SESS_00698,1470,,HD,DZ,3.1.8
LOG_002307,CUST_0819,CNT_028,RATE,1629375659,MOB_AND,SESS_00698,,5,HD,DZ,3.1.8
LOG_002308,CUST_1980,CNT_919,PLAY,13/02/2024 22:35:00,MOB_AND,SESS_00699,,,HD,DZ,3.1.8
LOG_002309,CUST_1980,CNT_919,STOP,13/02/2024 22:39:54,MOB_AND,SESS_00699,2187,,HD,DZ,3.1.8
LOG_002310,CUST_1980,CNT_919,RATE,13/02/2024 22:40:13,MOB_AND,SESS_00699,,2,HD,DZ,3.1.8
LOG_002311,CUST_1806,CNT_007,PLAY,1717712940,TV_LG,SESS_00700,,,HD,FR,3.2.2
LOG_002312,CUST_1806,CNT_007,PAUSE,1717714002,TV_LG,SESS_00700,1062,,HD,FR,3.2.2
LOG_002313,CUST_1806,CNT_007,RESUME,1717714289,TV_LG,SESS_00700,,,HD,FR,3.2.2
LOG_002314,CUST_1806,CNT_007,STOP,1717717072,TV_LG,SESS_00700,7455,,HD,FR,3.2.2
LOG_002315,CUST_9829,CNT_027,PLAY,03/07/2022 00:24:00,MOB_AND,SESS_00701,,,HD,SN,3.1.0
LOG_002316,CUST_9829,CNT_027,STOP,03/07/2022 00:35:06,MOB_AND,SESS_00701,1368,,HD,SN,3.1.0
LOG_002317,CUST_9829,CNT_027,RATE,03/07/2022 00:35:40,MOB_AND,SESS_00701,,5,HD,SN,3.1.0
LOG_002318,CUST_1977,CNT_001,PLAY,2024-04-14 20:37:00,TV_AND,SESS_00702,,,HD,DZ,3.2.0
LOG_002319,CUST_1977,CNT_001,STOP,2024-04-14 20:38:33,TV_AND,SESS_00702,3559,,HD,DZ,3.2.0
LOG_002320,CUST_1479,CNT_030,PLAY,2024-10-25 19:10:00,PC_WIN,SESS_00703,,,HD,TN,3.2.1
LOG_002321,CUST_1479,CNT_030,PAUSE,2024-10-25 19:14:34,PC_WIN,SESS_00703,274,,HD,TN,3.2.1
LOG_002322,CUST_1479,CNT_030,RESUME,2024-10-25 19:20:07,PC_WIN,SESS_00703,,,HD,TN,3.2.1
LOG_002323,CUST_1479,CNT_030,STOP,2024-10-25 19:23:34,PC_WIN,SESS_00703,5113,,HD,TN,3.2.1
LOG_002324,CUST_0853,CNT_007,PLAY,1668208440,MOB_IOS,SESS_00704,,,HD,DZ,3.2.1
LOG_002325,CUST_0853,CNT_007,STOP,1668208557,MOB_IOS,SESS_00704,363,,HD,DZ,3.2.1
LOG_002326,CUST_1722,CNT_016,PLAY,2022-11-05 12:13:00,MOB_AND,SESS_00705,,,HD,DE,3.2.1
LOG_002327,CUST_1722,CNT_016,PAUSE,2022-11-05 12:23:25,MOB_AND,SESS_00705,625,,HD,DE,3.2.1
LOG_002328,CUST_1722,CNT_016,RESUME,2022-11-05 12:28:07,MOB_AND,SESS_00705,,,HD,DE,3.2.1
LOG_002329,CUST_1722,CNT_016,STOP,2022-11-05 12:32:23,MOB_AND,SESS_00705,1372,,HD,DE,3.2.1
LOG_002330,CUST_0683,CNT_001,PLAY,2021-10-26 19:03:00,MOB_AND,SESS_00706,,,HD,SN,3.2.1
LOG_002331,CUST_0683,CNT_001,STOP,2021-10-26 19:04:06,MOB_AND,SESS_00706,925,,HD,SN,3.2.1
LOG_002332,CUST_1296,CNT_038,PLAY,2024-09-21 21:21:00,TV_AND,SESS_00707,,,SD,BE,3.0.5
LOG_002333,CUST_1296,CNT_038,STOP,2024-09-21 21:51:38,TV_AND,SESS_00707,4345,,SD,BE,3.0.5
LOG_002334,CUST_0737,CNT_023,PLAY,05/10/2022 17:45:00,UNKNOWN,SESS_00708,,,HD,CA,3.2.1
LOG_002335,CUST_0737,CNT_023,PAUSE,05/10/2022 17:47:51,UNKNOWN,SESS_00708,171,,HD,CA,3.2.1
LOG_002336,CUST_0737,CNT_023,RESUME,05/10/2022 17:49:03,UNKNOWN,SESS_00708,,,HD,CA,3.2.1
LOG_002337,CUST_0737,CNT_023,STOP,05/10/2022 17:53:05,UNKNOWN,SESS_00708,2739,,HD,CA,3.2.1
LOG_002338,CUST_1947,CNT_028,PLAY,08/01/2021 10:34:00,MOB_IOS,SESS_00709,,,HD,DE,3.1.5
LOG_002339,CUST_1947,CNT_028,PAUSE,08/01/2021 10:42:15,MOB_IOS,SESS_00709,495,,HD,DE,3.1.5
LOG_002340,CUST_1947,CNT_028,RESUME,08/01/2021 10:44:35,MOB_IOS,SESS_00709,,,HD,DE,3.1.5
LOG_002341,CUST_1947,CNT_028,STOP,08/01/2021 10:52:18,MOB_IOS,SESS_00709,1728,,HD,DE,3.1.5
LOG_002342,CUST_1947,CNT_028,RATE,08/01/2021 10:52:31,MOB_IOS,SESS_00709,,5,HD,DE,3.1.5
LOG_002343,CUST_0755,CNT_025,PLAY,2024-04-05 07:42:00,MOB_IOS,SESS_00710,,,HD,US,3.2.1
LOG_002344,CUST_0755,CNT_025,STOP,2024-04-05 07:44:42,MOB_IOS,SESS_00710,706,,HD,US,3.2.1
LOG_002345,CUST_0755,CNT_025,RATE,2024-04-05 07:44:51,MOB_IOS,SESS_00710,,5,HD,US,3.2.1
LOG_002346,CUST_0675,CNT_039,PLAY,2021-11-05 23:59:00,MOB_AND,SESS_00711,,,HD,CI,3.2.0
LOG_002347,CUST_0675,CNT_039,PAUSE,2021-11-06 00:10:29,MOB_AND,SESS_00711,689,,HD,CI,3.2.0
LOG_002348,CUST_0675,CNT_039,RESUME,2021-11-06 00:16:27,MOB_AND,SESS_00711,,,HD,CI,3.2.0
LOG_002349,CUST_0675,CNT_039,STOP,2021-11-06 00:21:16,MOB_AND,SESS_00711,1709,,HD,CI,3.2.0
LOG_002350,CUST_0675,CNT_039,RATE,2021-11-06 00:21:23,MOB_AND,SESS_00711,,4,HD,CI,3.2.0
LOG_002351,CUST_0905,CNT_036,PLAY,2022-05-16 01:17:00,PC_WIN,SESS_00712,,,HD,ES,3.1.8
LOG_002352,CUST_0905,CNT_036,PAUSE,2022-05-16 01:31:51,PC_WIN,SESS_00712,891,,HD,ES,3.1.8
LOG_002353,CUST_0905,CNT_036,RESUME,2022-05-16 01:35:50,PC_WIN,SESS_00712,,,HD,ES,3.1.8
LOG_002354,CUST_0905,CNT_036,STOP,2022-05-16 01:40:19,PC_WIN,SESS_00712,2154,,HD,ES,3.1.8
LOG_002355,CUST_0905,CNT_036,RATE,2022-05-16 01:40:42,PC_WIN,SESS_00712,,3,HD,ES,3.1.8
LOG_002356,CUST_1660,CNT_006,PLAY,2021-12-29 19:40:00,MOB_AND,SESS_00713,,,4K,DZ,3.2.1
LOG_002357,CUST_1660,CNT_006,STOP,2021-12-29 19:42:54,MOB_AND,SESS_00713,633,,4K,DZ,3.2.1
LOG_002358,CUST_0217,CNT_032,PLAY,2024-02-05 20:24:00,MOB_AND,SESS_00714,,,4K,BE,3.2.1
LOG_002359,CUST_0217,CNT_032,PAUSE,2024-02-05 20:28:11,MOB_AND,SESS_00714,251,,4K,BE,3.2.1
LOG_002360,CUST_0217,CNT_032,RESUME,2024-02-05 20:32:34,MOB_AND,SESS_00714,,,4K,BE,3.2.1
LOG_002361,CUST_0217,CNT_032,STOP,2024-02-05 20:40:17,MOB_AND,SESS_00714,1149,,4K,BE,3.2.1
LOG_002362,CUST_0217,CNT_032,RATE,2024-02-05 20:40:40,MOB_AND,SESS_00714,,4,4K,BE,3.2.1
LOG_002363,CUST_1992,CNT_010,PLAY,2022-04-15 08:23:00,TV_AND,SESS_00715,,,SD,DE,3.2.1
LOG_002364,CUST_1992,CNT_010,STOP,2022-04-15 08:29:55,TV_AND,SESS_00715,5684,,SD,DE,3.2.1
LOG_002365,CUST_1992,CNT_010,RATE,2022-04-15 08:30:48,TV_AND,SESS_00715,,4,SD,DE,3.2.1
LOG_002366,CUST_1759,CNT_045,PLAY,2021-07-14 21:35:00,PC_WIN,SESS_00716,,,SD,TN,3.2.1
LOG_002367,CUST_1759,CNT_045,STOP,2021-07-14 21:52:49,PC_WIN,SESS_00716,2176,,SD,TN,3.2.1
LOG_002368,CUST_1402,CNT_026,PLAY,2022-04-20 10:45:00,PC_WIN,SESS_00717,,,4K,SN,3.2.0
LOG_002369,CUST_1402,CNT_026,STOP,2022-04-20 10:48:22,PC_WIN,SESS_00717,410,,4K,SN,3.2.0
LOG_002370,CUST_0730,CNT_050,PLAY,2022-05-22 20:50:00,MOB_AND,SESS_00718,,,HD,IT,3.1.8
LOG_002371,CUST_0730,CNT_050,PAUSE,2022-05-22 20:51:13,MOB_AND,SESS_00718,73,,HD,IT,3.1.8
LOG_002372,CUST_0730,CNT_050,RESUME,2022-05-22 20:57:22,MOB_AND,SESS_00718,,,HD,IT,3.1.8
LOG_002373,CUST_0730,CNT_050,STOP,2022-05-22 20:59:08,MOB_AND,SESS_00718,242,,HD,IT,3.1.8
LOG_002374,CUST_0156,CNT_011,PLAY,2022-01-15 22:40:00,TV_SAM,SESS_00719,,,4K,ES,3.1.8
LOG_002375,CUST_0156,CNT_011,STOP,2022-01-15 22:55:35,TV_SAM,SESS_00719,3961,,4K,ES,3.1.8
LOG_002376,CUST_0156,CNT_011,RATE,2022-01-15 22:56:12,TV_SAM,SESS_00719,,5,4K,ES,3.1.8
LOG_002377,CUST_9120,CNT_046,PLAY,02/04/2023 22:06:00,TV_FIRE,SESS_00720,,,HD,FR,3.2.1
LOG_002378,CUST_9120,CNT_046,PAUSE,02/04/2023 22:31:12,TV_FIRE,SESS_00720,1512,,HD,FR,3.2.1
LOG_002379,CUST_9120,CNT_046,RESUME,02/04/2023 22:39:05,TV_FIRE,SESS_00720,,,HD,FR,3.2.1
LOG_002380,CUST_9120,CNT_046,STOP,02/04/2023 22:48:07,TV_FIRE,SESS_00720,4587,,HD,FR,3.2.1
LOG_002381,CUST_1609,CNT_002,PLAY,2021-07-09 04:40:00,PC_WIN,SESS_00721,,,HD,TN,3.2.0
LOG_002382,CUST_1609,CNT_002,STOP,2021-07-09 04:51:53,PC_WIN,SESS_00721,3014,,HD,TN,3.2.0
LOG_002383,CUST_0946,CNT_037,PLAY,1664135880,MOB_IOS,SESS_00722,,,SD,MA,3.1.8
LOG_002384,CUST_0946,CNT_037,STOP,1664135942,MOB_IOS,SESS_00722,574,,SD,MA,3.1.8
LOG_002385,CUST_1073,CNT_037,PLAY,2024-10-06 14:47:00,PC_WIN,SESS_00723,,,SD,DZ,3.2.1
LOG_002386,CUST_1073,CNT_037,STOP,2024-10-06 15:00:07,PC_WIN,SESS_00723,4810,,SD,DZ,3.2.1
LOG_002387,CUST_1073,CNT_037,RATE,2024-10-06 15:00:32,PC_WIN,SESS_00723,,5,SD,DZ,3.2.1
LOG_002388,CUST_1648,CNT_016,PLAY,2023-03-13 12:49:00,TV_LG,SESS_00724,,,HD,MA,3.2.2
LOG_002389,CUST_1648,CNT_016,STOP,2023-03-13 13:11:01,TV_LG,SESS_00724,5589,,HD,MA,3.2.2
LOG_002390,CUST_1648,CNT_016,RATE,2023-03-13 13:11:08,TV_LG,SESS_00724,,3,HD,MA,3.2.2
LOG_002391,CUST_1772,CNT_018,PLAY,2024-11-05 22:46:00,PC_WIN,SESS_00725,,,HD,TN,3.2.1
LOG_002392,CUST_1772,CNT_018,PAUSE,2024-11-05 22:56:03,PC_WIN,SESS_00725,603,,HD,TN,3.2.1
LOG_002393,CUST_1772,CNT_018,RESUME,2024-11-05 22:59:36,PC_WIN,SESS_00725,,,HD,TN,3.2.1
LOG_002394,CUST_1772,CNT_018,STOP,2024-11-05 23:04:26,PC_WIN,SESS_00725,3238,,HD,TN,3.2.1
LOG_002395,CUST_0105,CNT_043,PLAY,11/04/2024 13:57:00,PC_MAC,SESS_00726,,,4K,SN,3.0.5
LOG_002396,CUST_0105,CNT_043,STOP,11/04/2024 14:09:18,PC_MAC,SESS_00726,2061,,4K,SN,3.0.5
LOG_002397,CUST_0280,CNT_015,PLAY,2024-04-13 19:06:00,MOB_IOS,SESS_00727,,,HD,DZ,3.1.8
LOG_002398,CUST_0280,CNT_015,STOP,2024-04-13 19:09:35,MOB_IOS,SESS_00727,1548,,HD,DZ,3.1.8
LOG_002399,CUST_0280,CNT_015,RATE,2024-04-13 19:09:49,MOB_IOS,SESS_00727,,4,HD,DZ,3.1.8
LOG_002400,CUST_0368,CNT_029,PLAY,2022-01-18 04:57:00,PC_WIN,SESS_00728,,,4K,ES,3.2.0
LOG_002401,CUST_0368,CNT_029,PAUSE,2022-01-18 05:07:32,PC_WIN,SESS_00728,632,,4K,ES,3.2.0
LOG_002402,CUST_0368,CNT_029,RESUME,2022-01-18 05:17:14,PC_WIN,SESS_00728,,,4K,ES,3.2.0
LOG_002403,CUST_0368,CNT_029,STOP,2022-01-18 05:40:05,PC_WIN,SESS_00728,3473,,4K,ES,3.2.0
LOG_002404,CUST_0573,CNT_010,PLAY,24/03/2023 19:12:00,MOB_AND,SESS_00729,,,4K,DZ,3.2.0
LOG_002405,CUST_0573,CNT_010,PAUSE,24/03/2023 19:20:40,MOB_AND,SESS_00729,520,,4K,DZ,3.2.0
LOG_002406,CUST_0573,CNT_010,RESUME,24/03/2023 19:26:12,MOB_AND,SESS_00729,,,4K,DZ,3.2.0
LOG_002407,CUST_0573,CNT_010,STOP,24/03/2023 19:30:18,MOB_AND,SESS_00729,1339,,4K,DZ,3.2.0
LOG_002408,CUST_0573,CNT_010,RATE,24/03/2023 19:30:40,MOB_AND,SESS_00729,,4,4K,DZ,3.2.0
LOG_002409,CUST_1423,CNT_004,PLAY,24/01/2021 14:47:00,MOB_IOS,SESS_00730,,,SD,FR,3.2.1
LOG_002410,CUST_1423,CNT_004,STOP,24/01/2021 14:55:15,MOB_IOS,SESS_00730,1337,,SD,FR,3.2.1
LOG_002411,CUST_1423,CNT_004,RATE,24/01/2021 14:55:29,MOB_IOS,SESS_00730,,3,SD,FR,3.2.1
LOG_002412,CUST_1638,CNT_004,PLAY,2022-05-10 20:40:00,PC_WIN,SESS_00731,,,HD,SN,3.1.5
LOG_002413,CUST_1638,CNT_004,PAUSE,2022-05-10 20:41:04,PC_WIN,SESS_00731,64,,HD,SN,3.1.5
LOG_002414,CUST_1638,CNT_004,RESUME,2022-05-10 20:42:15,PC_WIN,SESS_00731,,,HD,SN,3.1.5
LOG_002415,CUST_1638,CNT_004,STOP,2022-05-10 20:52:00,PC_WIN,SESS_00731,1484,,HD,SN,3.1.5
LOG_002416,CUST_0444,CNT_015,PLAY,1689165480,PC_WIN,SESS_00732,,,SD,BE,3.1.8
LOG_002417,CUST_0444,CNT_015,STOP,1689167125,PC_WIN,SESS_00732,4062,,SD,BE,3.1.8
LOG_002418,CUST_0444,CNT_015,RATE,1689167139,PC_WIN,SESS_00732,,4,SD,BE,3.1.8
LOG_002419,CUST_1712,CNT_044,PLAY,2023-04-11 21:36:00,MOB_IOS,SESS_00733,,,4K,MA,3.2.1
LOG_002420,CUST_1712,CNT_044,PAUSE,2023-04-11 21:38:34,MOB_IOS,SESS_00733,154,,4K,MA,3.2.1
LOG_002421,CUST_1712,CNT_044,RESUME,2023-04-11 21:42:59,MOB_IOS,SESS_00733,,,4K,MA,3.2.1
LOG_002422,CUST_1712,CNT_044,STOP,2023-04-11 21:44:08,MOB_IOS,SESS_00733,448,,4K,MA,3.2.1
LOG_002423,CUST_1712,CNT_044,RATE,2023-04-11 21:44:44,MOB_IOS,SESS_00733,,3,4K,MA,3.2.1
LOG_002424,CUST_1022,CNT_010,PLAY,2023-11-03 01:59:00,TAB_AND,SESS_00734,,,4K,CI,3.2.1
LOG_002425,CUST_1022,CNT_010,PAUSE,2023-11-03 02:19:13,TAB_AND,SESS_00734,1213,,4K,CI,3.2.1
LOG_002426,CUST_1022,CNT_010,RESUME,2023-11-03 02:22:25,TAB_AND,SESS_00734,,,4K,CI,3.2.1
LOG_002427,CUST_1022,CNT_010,STOP,2023-11-03 02:27:30,TAB_AND,SESS_00734,4170,,4K,CI,3.2.1
LOG_002428,CUST_1022,CNT_010,RATE,2023-11-03 02:28:22,TAB_AND,SESS_00734,,5,4K,CI,3.2.1
LOG_002429,CUST_0204,CNT_029,PLAY,2023-03-19 18:10:00,MOB_IOS,SESS_00735,,,SD,BE,3.2.1
LOG_002430,CUST_0204,CNT_029,PAUSE,2023-03-19 18:16:50,MOB_IOS,SESS_00735,410,,SD,BE,3.2.1
LOG_002431,CUST_0204,CNT_029,RESUME,2023-03-19 18:25:07,MOB_IOS,SESS_00735,,,SD,BE,3.2.1
LOG_002432,CUST_0204,CNT_029,STOP,2023-03-19 18:33:03,MOB_IOS,SESS_00735,998,,SD,BE,3.2.1
LOG_002433,CUST_1424,CNT_031,PLAY,2022-07-03 20:49:00,MOB_AND,SESS_00736,,,SD,FR,3.2.0
